"N","p1","delta","est","s.e.","q025","q900","q950","q975","index"
650,0.4,0.125,-0.705608498207133,0.17416324573881,-1.05357061218239,-0.487154049635169,-0.423330128465925,-0.365585782916812,61
750,0.4,0.125,-0.552128594661958,0.162192750049903,-0.872740255731806,-0.342655801727467,-0.291826194460756,-0.244907377600453,61
350,0.4,0.15,-0.621483271787955,0.233230760004529,-1.10567953679215,-0.331033769214667,-0.234494146547153,-0.16537847444866,61
450,0.4,0.15,-0.88633673678735,0.207757874663055,-1.29050716290301,-0.622575361984528,-0.542925170568419,-0.485125758814162,61
550,0.4,0.15,-0.499647638096659,0.191087224829266,-0.876836135074222,-0.255681748218588,-0.186552517869667,-0.128685200888338,61
650,0.4,0.15,-0.507926393980956,0.168647090558439,-0.836100982858315,-0.294433693087691,-0.233977975589092,-0.180207593631886,61
750,0.4,0.15,-0.686156477601594,0.166021199194698,-1.02024403168736,-0.46924799063185,-0.414446658508673,-0.361200037208132,61
350,0.4,0.075,-0.0146548329420963,0.222735546691222,-0.451156766912972,0.270020665724697,0.354712355742802,0.425602054825476,62
450,0.4,0.075,-0.295846507809643,0.199403724384325,-0.684005840071929,-0.0345893527522663,0.0320831797286146,0.0890772238704154,62
550,0.4,0.075,-0.291421121165009,0.180944944161444,-0.637824632597916,-0.0620180857091143,0.0119720153782722,0.0701256212301526,62
650,0.4,0.075,-0.171169069789186,0.167127289369598,-0.50345336144676,0.0419165633112734,0.105205102400173,0.15344345254278,62
750,0.4,0.075,-0.339241451019401,0.148043216277865,-0.618631338606893,-0.149140674534017,-0.0941181446112002,-0.0486951085507683,62
350,0.4,0.1,-0.215872166068283,0.223617517931342,-0.664998704505386,0.0747195049886733,0.156586221873172,0.220585301091632,62
450,0.4,0.1,-0.392684458632986,0.205460762337643,-0.794785686724283,-0.129891033761935,-0.0545100327061326,0.00427154482232005,62
550,0.4,0.1,-0.282006921180412,0.182378679655064,-0.633051660786985,-0.0488978877640384,0.0242213012755536,0.0874873521595215,62
650,0.4,0.1,-0.654242762988001,0.166070865953725,-0.978632449274527,-0.439995248775325,-0.388113285401255,-0.335062449631991,62
750,0.4,0.1,-0.218990078830169,0.148425055608197,-0.502351878102141,-0.0274309822930098,0.0244004731749045,0.0729149266857133,62
350,0.4,0.125,-0.54162842932771,0.227928586050804,-0.987724134745698,-0.253155388458771,-0.178490641665126,-0.0934793026899763,62
450,0.4,0.125,-0.981206102098863,0.218649203106037,-1.41856196092513,-0.709831968994401,-0.632050286258022,-0.560782078453609,62
550,0.4,0.125,-0.682487484039941,0.181391516071371,-1.03769381876724,-0.447604183475217,-0.38914232602025,-0.341894333142403,62
650,0.4,0.125,-0.819375183121518,0.172164824011805,-1.16000236608758,-0.602562248447911,-0.535700152102335,-0.481706588504303,62
750,0.4,0.125,-0.748525450852317,0.15995763738863,-1.05437382817327,-0.543119746102363,-0.487206226985733,-0.436309539741639,62
350,0.4,0.15,-0.631941456990243,0.237407811180537,-1.09217871538753,-0.323979158962802,-0.239828581210601,-0.173129288616484,62
450,0.4,0.15,-0.564376819192027,0.204018795771016,-0.965249398439542,-0.306839935565823,-0.22866454793446,-0.16879586277055,62
550,0.4,0.15,-0.0696293635443821,0.175430859773753,-0.415003918639027,0.154621661933031,0.211633152120304,0.271650548437799,62
650,0.4,0.15,-0.401494154743851,0.162413984677215,-0.721993654712026,-0.187169742242298,-0.135930404527274,-0.0843073799852539,62
750,0.4,0.15,-0.357947725341688,0.158456194410837,-0.676612287946271,-0.15433185815972,-0.0940940179663627,-0.0436026019863155,62
350,0.4,0.075,-0.220139920646094,0.222570021552596,-0.656063464197162,0.0650995569694579,0.147721364887217,0.219505821109542,63
450,0.4,0.075,-0.193559613614721,0.192734663028528,-0.559904232469546,0.0578087444437641,0.122938684743059,0.176009893294595,63
550,0.4,0.075,-0.0930705250091766,0.17255675758796,-0.421012707307226,0.129775267449417,0.193123688876478,0.254362069463701,63
650,0.4,0.075,-0.321859639834704,0.165442061430768,-0.640465470157655,-0.10346200090362,-0.0500658388256984,-0.0024594673875988,63
750,0.4,0.075,-0.421530670162238,0.153981442531002,-0.719659763153836,-0.223042405229112,-0.168298517187818,-0.11942704257181,63
350,0.4,0.1,-0.499459367772074,0.241545692332924,-0.959521582590268,-0.180264607938692,-0.0882278031946721,-0.0166959334265201,63
450,0.4,0.1,-0.503724790947212,0.199076200417406,-0.89150818572846,-0.246731053934766,-0.176343800519454,-0.110241156750741,63
550,0.4,0.1,-0.521625201856486,0.178084532707221,-0.867572358186693,-0.290649884461617,-0.23599240700346,-0.17545814396082,63
650,0.4,0.1,-0.555351590267187,0.172190728787256,-0.893836450062996,-0.334502422658617,-0.276109972440386,-0.233371582113037,63
750,0.4,0.1,-0.377389488254434,0.15530064837745,-0.684818803268703,-0.175059117997465,-0.121367906329306,-0.0788593533674487,63
350,0.4,0.125,-0.868060429585095,0.234285878799307,-1.32168949741051,-0.572494312557274,-0.480821846909576,-0.400574022104767,63
450,0.4,0.125,-0.695880864514517,0.20208927738322,-1.10756049200962,-0.441109397802557,-0.369563654097972,-0.305516185994745,63
550,0.4,0.125,-0.481964438649966,0.177093383675549,-0.832423499544967,-0.252023736736166,-0.191020078499033,-0.137943351985573,63
650,0.4,0.125,-0.775544319485235,0.169278309472877,-1.10995514454019,-0.559977095044277,-0.495700378386215,-0.441548326073859,63
750,0.4,0.125,-0.561190674047406,0.152194296785234,-0.857767750889539,-0.365257650853681,-0.311391754798964,-0.261862744583281,63
350,0.4,0.15,-0.19088499932606,0.232438149461141,-0.637648876515917,0.106560834195146,0.186913555750894,0.275186515808019,63
450,0.4,0.15,-0.70648388581953,0.196416933555076,-1.09443952693871,-0.461845426074117,-0.385824330451055,-0.322314543137247,63
550,0.4,0.15,-0.406962071338033,0.184889708437028,-0.777467122886505,-0.174342610485479,-0.101033149659335,-0.0425112844186218,63
650,0.4,0.15,-0.621474690002422,0.17276594759125,-0.962233511634651,-0.401469173935511,-0.335204827670102,-0.284890911065615,63
750,0.4,0.15,-0.665145032110372,0.15888028779282,-0.972707695249034,-0.463321235156111,-0.404189126721742,-0.353628168284504,63
350,0.4,0.075,-0.335711975225038,0.218323144067719,-0.768737490763399,-0.0561307337179101,0.0215819136169395,0.0883440466030136,64
450,0.4,0.075,-0.203729946112371,0.198931438729092,-0.580266217087723,0.04981063052181,0.122692347570101,0.189216614150384,64
550,0.4,0.075,-0.424237685648187,0.181721568255509,-0.785317023479055,-0.190109439288075,-0.122406812188804,-0.0765037058773478,64
650,0.4,0.075,-0.409331376697523,0.163103241809831,-0.714203613620424,-0.193910168910888,-0.138774395954797,-0.0916994867919218,64
750,0.4,0.075,-0.525133420421332,0.149597040909079,-0.821389797796717,-0.335776783459187,-0.280829844411111,-0.240508199454648,64
350,0.4,0.1,-0.702095658803294,0.221151751454503,-1.14707941284584,-0.418586523125388,-0.344818045018903,-0.279754846121372,64
450,0.4,0.1,0.216345886041469,0.200530124376899,-0.173090283889942,0.476555518264403,0.546838698344554,0.605702316006559,64
550,0.4,0.1,-0.380443232686598,0.178461161337106,-0.725772930304529,-0.152467979192269,-0.0893509692439874,-0.0333506373606707,64
650,0.4,0.1,-0.0161729406608844,0.166158989219749,-0.344573785134631,0.195544040898181,0.262194865378861,0.308881439784758,64
750,0.4,0.1,-0.220458934054475,0.154146045764695,-0.522798329582438,-0.022973074480723,0.0277337307443729,0.0807871653854743,64
350,0.4,0.125,-0.296746683654721,0.22648730859168,-0.729971318982733,0.00282247320448425,0.0846138686860067,0.140630335394762,64
450,0.4,0.125,-0.302740391529399,0.204694492212793,-0.700185695127603,-0.0475278430502965,0.0272653033486041,0.105106451816919,64
550,0.4,0.125,-0.76669195415074,0.189985140047612,-1.1463810119941,-0.526894615023495,-0.464218227640032,-0.389045099033804,64
650,0.4,0.125,-0.678314372460452,0.173711823687934,-1.01674055057146,-0.45429557020957,-0.393717066687411,-0.341336867957463,64
750,0.4,0.125,-0.82303285700466,0.156605031364384,-1.13436983386172,-0.621911648625928,-0.565920750165819,-0.518476485267692,64
350,0.4,0.15,-0.636956373868675,0.239624453450932,-1.10615776448189,-0.33131755565216,-0.249486536734413,-0.185383753194842,64
450,0.4,0.15,-0.283277727177781,0.200510344127373,-0.681005562333163,-0.0272362589128885,0.0516780542620314,0.116142178023095,64
550,0.4,0.15,-0.749451678807874,0.185634259425903,-1.10427918733513,-0.507817081744803,-0.444670855243737,-0.39273727781718,64
650,0.4,0.15,-0.731698319169036,0.168079402962075,-1.05486928408368,-0.517676943115964,-0.458520427877621,-0.410207892920145,64
750,0.4,0.15,-0.571864704426837,0.158728420626931,-0.886175617126025,-0.3710367327291,-0.319946979615014,-0.275678964576342,64
350,0.4,0.075,-0.182337396998572,0.226258898945729,-0.629483705420373,0.105384836926693,0.187055340692272,0.259492060011581,65
450,0.4,0.075,-0.457517350466795,0.200195974185862,-0.861188405234984,-0.20814081906443,-0.128820909593378,-0.0611138790492923,65
550,0.4,0.075,-0.330080372274738,0.183678377321775,-0.698737306384444,-0.0964669374725042,-0.0322944536728894,0.0272780350708826,65
650,0.4,0.075,-0.0820184271355798,0.164115413341795,-0.409091704287636,0.128113173518827,0.179339460245329,0.23109584192727,65
750,0.4,0.075,-0.490708377046484,0.152979655096889,-0.794333184676049,-0.288595874931799,-0.229843065647084,-0.188513319908642,65
350,0.4,0.1,-0.230114484150704,0.222647618981465,-0.651299979404674,0.0539059984386776,0.136731323571841,0.216491221047429,65
450,0.4,0.1,-0.614130695056537,0.206250841774083,-1.01484641223276,-0.353113487570522,-0.274258662317957,-0.208927891709706,65
550,0.4,0.1,-0.478221594329252,0.177822534907733,-0.824809033285108,-0.250731467568513,-0.192176884816706,-0.124045175408198,65
650,0.4,0.1,-0.420405406905141,0.166017315869793,-0.748665649474132,-0.208975350572763,-0.148946586611436,-0.0888612881890774,65
750,0.4,0.1,-0.653135204003788,0.157617978203672,-0.969624930098325,-0.453431503881719,-0.395505326657725,-0.348208174935888,65
350,0.4,0.125,-1.06465594748223,0.237251703760792,-1.53484907759055,-0.764017705617218,-0.672887740819918,-0.593870170985244,65
450,0.4,0.125,-1.00193505726561,0.203883781458304,-1.40386431835739,-0.747018062377433,-0.67264331451608,-0.601148799536194,65
550,0.4,0.125,-0.747839856252968,0.183774574446559,-1.12333445334926,-0.508365508417178,-0.438234077806058,-0.384476829142852,65
650,0.4,0.125,-0.81964731805464,0.17445713200792,-1.16229178755612,-0.599733617324178,-0.537262932201305,-0.47990108243545,65
750,0.4,0.125,-0.595171123145002,0.150841996370257,-0.903301939224827,-0.398334389251934,-0.345871733703248,-0.297944182699678,65
350,0.4,0.15,-0.889786565588835,0.234913078137454,-1.34999670722633,-0.588100279091645,-0.507231976905409,-0.428065136969733,65
450,0.4,0.15,-0.664010091282424,0.215535713173628,-1.09042156483936,-0.398672090823558,-0.312783158314349,-0.236172044070483,65
550,0.4,0.15,-0.799437052694932,0.185697177842827,-1.1720612058555,-0.562440559410958,-0.493927718898939,-0.439431953596729,65
650,0.4,0.15,-0.713169800489304,0.168936792146544,-1.03933830555234,-0.494659473922857,-0.433442844052275,-0.383561662783901,65
750,0.4,0.15,-0.858377929521121,0.166014307646725,-1.19292688276475,-0.649807331274271,-0.590425343449943,-0.543185201464377,65
350,0.4,0.075,-0.66501107049739,0.221465521036794,-1.10696671760889,-0.381357054307026,-0.300714483027652,-0.241506446805472,66
450,0.4,0.075,-0.153073986274679,0.197877111565976,-0.539476661036962,0.100198981129314,0.174354186476497,0.237117916013302,66
550,0.4,0.075,-0.560909943001816,0.177283739520178,-0.898121532457088,-0.3381530089999,-0.269859598442326,-0.211786238656315,66
650,0.4,0.075,-0.468093601569422,0.168931759515554,-0.803999273642047,-0.250188106140761,-0.187035351230017,-0.123730029064315,66
750,0.4,0.075,-0.0984299147422638,0.154785355419655,-0.397767718504112,0.101507462227499,0.161164654855345,0.205889400593187,66
350,0.4,0.1,-0.172816291792395,0.225527553966435,-0.609118002048107,0.111389459508707,0.196348182948487,0.268075326225431,66
450,0.4,0.1,-0.704306567120086,0.203763849577492,-1.11464789443928,-0.441808827706564,-0.362057005410761,-0.298362835968733,66
550,0.4,0.1,-0.313731991395322,0.180236696514849,-0.64932186561664,-0.0782646654965293,-0.0179500615453456,0.0395100755003991,66
650,0.4,0.1,-0.495658013811879,0.166017522041382,-0.816891489898977,-0.282161775286591,-0.219815008092032,-0.164599850805579,66
750,0.4,0.1,-0.415243465532218,0.155586130422597,-0.718095888587605,-0.215452479904674,-0.158182070807972,-0.0998403065918962,66
350,0.4,0.125,-0.714349825979924,0.226829567510705,-1.16826761676221,-0.433234201854733,-0.33823514022523,-0.261801106604589,66
450,0.4,0.125,-0.62073870968292,0.202223364810871,-1.01378132185245,-0.359296706588754,-0.284207971398613,-0.223497911134774,66
550,0.4,0.125,-0.199807303219772,0.186568669359305,-0.571596745801434,0.0409848129090866,0.102788782681487,0.164840386722262,66
650,0.4,0.125,-0.336271207264441,0.170808074154502,-0.663808552510085,-0.108518431773672,-0.0533717396579178,-0.000300660053300739,66
750,0.4,0.125,-0.625501317301783,0.156746540546222,-0.937611686734247,-0.422354083646505,-0.365499873780995,-0.311200094399396,66
350,0.4,0.15,-0.293171349595505,0.237054608449975,-0.745933609827302,0.0112136511299494,0.103740996795824,0.173667861958391,66
450,0.4,0.15,-0.56892881987871,0.208197023665885,-0.984362753504404,-0.300535714999283,-0.224881678850637,-0.180126078065839,66
550,0.4,0.15,-0.902052201758571,0.187540107188636,-1.27350643682497,-0.664649369964932,-0.601727329903853,-0.538732907162366,66
650,0.4,0.15,-0.863615638057853,0.171912099989109,-1.20880005437869,-0.64158318265105,-0.585769544716455,-0.534408434551788,66
750,0.4,0.15,-0.643105374917722,0.157931716872115,-0.960889456410747,-0.44774976904202,-0.387553167068755,-0.3416676998349,66
350,0.4,0.075,-0.127316526407261,0.226954520953379,-0.553134582399272,0.161399085659846,0.24042867773907,0.314669788801382,67
450,0.4,0.075,-0.192888898469456,0.19909913807707,-0.580680471907806,0.0551062790293277,0.132565241356149,0.196802845558997,67
550,0.4,0.075,-0.264195142759916,0.180887023426033,-0.61954361758226,-0.0319885072218397,0.0381567632142235,0.0904722149605825,67
650,0.4,0.075,-0.287584866420423,0.160759900218313,-0.6061099574619,-0.082533254525089,-0.0283009876042359,0.0118201113586179,67
750,0.4,0.075,-0.658239061608236,0.155592551881882,-0.967943081606815,-0.458766252902313,-0.398722464771478,-0.350330114497634,67
350,0.4,0.1,-0.890109388554405,0.223943512359442,-1.3267552892399,-0.597679635861559,-0.521198615604032,-0.459673342280648,67
450,0.4,0.1,-0.62589721586049,0.20675103676908,-1.02338429702348,-0.36198986478945,-0.287768639033877,-0.216343764196612,67
550,0.4,0.1,-0.356903661859828,0.1775789815214,-0.705074746002093,-0.125609030522212,-0.0756799700785572,-0.0245234209367838,67
650,0.4,0.1,-0.417503227068698,0.167965884008227,-0.74664789983425,-0.201150273063734,-0.135918724205881,-0.0847292983687849,67
750,0.4,0.1,-0.3045869785509,0.1544391796873,-0.611897916409858,-0.109261065017321,-0.0585177480139687,0.00137619511708801,67
350,0.4,0.125,-0.486154275489365,0.239936337781893,-0.947118533627112,-0.184018269070992,-0.0994537623846853,-0.0193264540535787,67
450,0.4,0.125,-0.756306700424347,0.205065739445057,-1.16392945522292,-0.490516965261127,-0.420103051806627,-0.353406041697758,67
550,0.4,0.125,-0.686395616224547,0.194684357585979,-1.07422561833495,-0.438393598853036,-0.374074915479816,-0.319644866781443,67
650,0.4,0.125,-0.305718725178849,0.164205946155178,-0.627114448301751,-0.0956271231518886,-0.0274575529545675,0.0270635799771023,67
750,0.4,0.125,-0.42122088989103,0.15565993300729,-0.727048181875739,-0.224646697086144,-0.16708173850153,-0.114769933994691,67
350,0.4,0.15,-0.461249261948103,0.229255612776655,-0.899903940096553,-0.16153404787767,-0.0707203669200367,0.00109765012652102,67
450,0.4,0.15,-0.691904074020205,0.205669242937517,-1.10279914845936,-0.430228575196466,-0.362444143979378,-0.299649237672598,67
550,0.4,0.15,-0.501013016230952,0.181511835032713,-0.856723630913671,-0.268171927146964,-0.200127235786439,-0.13939579506537,67
650,0.4,0.15,-0.696942995576488,0.173462667735833,-1.03839345962808,-0.470765381568082,-0.406321164270325,-0.356988421255558,67
750,0.4,0.15,-0.825820436175951,0.153540606705605,-1.12950007547006,-0.629916278502477,-0.567805431575048,-0.518449125510025,67
350,0.4,0.075,-0.270582523770547,0.228952090417909,-0.72228067590279,0.0253586060753563,0.10680533312835,0.175536255960774,68
450,0.4,0.075,-0.235967256902455,0.195268995936524,-0.625841526326976,0.0131211965724707,0.087275697122724,0.146009931440278,68
550,0.4,0.075,-0.390789677720172,0.179675180246369,-0.744963290858075,-0.158701315603385,-0.0979093889264918,-0.0423117015015123,68
650,0.4,0.075,-0.227364986008007,0.160063680038909,-0.541104301968502,-0.0162947756456881,0.0322542699139322,0.0808262609594353,68
750,0.4,0.075,-0.485255580326215,0.154723602829893,-0.784541774803826,-0.283779768589078,-0.229535767136082,-0.186571738892748,68
350,0.4,0.1,-0.232567344957335,0.214814381884922,-0.646183493865826,0.0420586793759141,0.119268599323099,0.195064096425211,68
450,0.4,0.1,-0.563031272119799,0.198972253329336,-0.964701530993597,-0.310884634888324,-0.237914465163525,-0.17806318584886,68
550,0.4,0.1,-0.204756975371142,0.174966724310178,-0.541219713251479,0.0155127450432484,0.0861207728694399,0.13448260217897,68
650,0.4,0.1,-0.500679944053856,0.176583693240238,-0.844255715039916,-0.268838934628406,-0.203858420200109,-0.158735451596684,68
750,0.4,0.1,-0.295733999983403,0.156809748349886,-0.602029658418972,-0.0963649995482346,-0.0388002828027623,0.0129323744323919,68
350,0.4,0.125,-0.527439327057749,0.229898577775254,-0.990819080898425,-0.23888879938158,-0.151105570418273,-0.0769465624109655,68
450,0.4,0.125,-0.591632491651703,0.202787252297808,-0.991341982468096,-0.335429776602185,-0.260489845216048,-0.201232655147856,68
550,0.4,0.125,-0.454618810025738,0.186192216787305,-0.815382642213737,-0.212475369585982,-0.151491185521362,-0.0927075132263082,68
650,0.4,0.125,-0.373750709688372,0.165862886692093,-0.696802328263717,-0.155632200096147,-0.0996551225283502,-0.0557091540488856,68
750,0.4,0.125,-0.166990112931587,0.15466823579249,-0.46886971532168,0.0308456351690062,0.0826149981858086,0.128952225817751,68
350,0.4,0.15,-0.412752989810789,0.228903082758359,-0.865607135734287,-0.120369283943278,-0.040200253943464,0.0481219351399034,68
450,0.4,0.15,-0.585336714018633,0.197840907029632,-0.972245185621876,-0.3384993640786,-0.260629940310874,-0.196048063585584,68
550,0.4,0.15,-0.922300500566061,0.186771929464886,-1.29033252484428,-0.687864594487169,-0.618604173796941,-0.564941759738015,68
650,0.4,0.15,-0.838445950059387,0.171923302297313,-1.17812804075854,-0.626480392634519,-0.556531520217316,-0.502266647388697,68
750,0.4,0.15,-0.731536140869985,0.155625049276772,-1.03307027640315,-0.535211585206459,-0.479597839132832,-0.433402572772278,68
350,0.4,0.075,-0.0648198396656978,0.221881380995395,-0.507778317466726,0.21252953042519,0.296064318582915,0.383110122562715,69
450,0.4,0.075,-0.429280043702499,0.2046457290057,-0.8214647713849,-0.166220948452629,-0.0943726082170186,-0.0237234113271834,69
550,0.4,0.075,-0.0767963728432648,0.182367955871827,-0.432020649754163,0.161507764824578,0.225508974792534,0.278590644010203,69
650,0.4,0.075,-0.357334984564879,0.164472387429023,-0.684185781303165,-0.150742889113596,-0.0881064573371329,-0.0332189747176633,69
750,0.4,0.075,-0.404866417256162,0.149028078300579,-0.692197782564644,-0.208854792235573,-0.158194284056146,-0.114849981469587,69
350,0.4,0.1,-0.299434895477679,0.230571139907307,-0.765226279737053,-0.00307034908395811,0.0785402112068781,0.153753027894441,69
450,0.4,0.1,-0.762062599051934,0.19778528584228,-1.1474693809662,-0.513721086559516,-0.443545342962243,-0.380652664530504,69
550,0.4,0.1,-0.311349460959612,0.182125778163906,-0.683566497186499,-0.0831687347327098,-0.0166618490693412,0.0364987368344495,69
650,0.4,0.1,-0.398076697168357,0.163326869866678,-0.715510809998558,-0.191215713857666,-0.132086974726338,-0.0703600434962742,69
750,0.4,0.1,-0.372790445290848,0.153558280969185,-0.67500294846774,-0.172322360647041,-0.117488957372156,-0.0737799615918469,69
350,0.4,0.125,-0.659559286363319,0.236147407334509,-1.14329228648361,-0.353660465545974,-0.277902117119976,-0.208987906270923,69
450,0.4,0.125,-0.67350852886644,0.210091813624358,-1.09024833359868,-0.404658950418326,-0.331400750836083,-0.266117554194592,69
550,0.4,0.125,-0.354502494141175,0.180761575842185,-0.717770250944892,-0.1233608633668,-0.0649997736887749,-0.00875905112482986,69
650,0.4,0.125,-0.728049970960648,0.178904183038555,-1.07814908336672,-0.502729780007332,-0.444872204915281,-0.387961806144937,69
750,0.4,0.125,-0.477000614889972,0.160082312633559,-0.790595476738278,-0.274299389603813,-0.212203196170463,-0.157900809562496,69
350,0.4,0.15,-0.381792998334268,0.219346822194618,-0.818349055273132,-0.102553551703711,-0.0213986512084679,0.0480000777438548,69
450,0.4,0.15,-0.454624437669379,0.198632108736752,-0.853470805805295,-0.201222704567753,-0.129200352366187,-0.0619309777763031,69
550,0.4,0.15,-1.06246933490781,0.19167563730954,-1.44283223184911,-0.813561093959667,-0.747265843822943,-0.703258632478058,69
650,0.4,0.15,-0.705372752244199,0.171577974479078,-1.04116522526905,-0.485077407501977,-0.424634478941939,-0.373861337119244,69
750,0.4,0.15,-0.617247068973441,0.161276935335516,-0.936115773157273,-0.411119992772102,-0.352192024476768,-0.305587362639086,69
350,0.4,0.075,-0.518440738645278,0.229835810430671,-0.964203419490004,-0.223168933900031,-0.142449944118895,-0.0768389034542265,70
450,0.4,0.075,-0.248075441143376,0.196366913861608,-0.637123794832111,-0.00542762605926547,0.0763459886580623,0.143728298733478,70
550,0.4,0.075,-0.229816596204956,0.173551752597386,-0.570116943568461,-0.0128054246799345,0.0489444764607418,0.102509250631507,70
650,0.4,0.075,-0.152529898505183,0.159078031459655,-0.465094047583902,0.0518379469573482,0.103812460498021,0.159264086285007,70
750,0.4,0.075,-0.479753071259272,0.149362885117622,-0.777985757682943,-0.28373618787343,-0.233405451955166,-0.189296287107264,70
350,0.4,0.1,-0.166422618712794,0.229928625026938,-0.615218415481082,0.133705663978369,0.222528363877806,0.290309818397947,70
450,0.4,0.1,-0.674025321455074,0.201492208606365,-1.07475151300627,-0.414868125749342,-0.343191075242615,-0.283770639910452,70
550,0.4,0.1,-0.156329126674776,0.177224913836314,-0.500029227743559,0.0742106856850817,0.144012131906176,0.195998045333906,70
650,0.4,0.1,-0.357452758592452,0.161135645004009,-0.668753311578156,-0.148668241519159,-0.0876112868788317,-0.0349455788894032,70
750,0.4,0.1,-0.376821964354672,0.150980796797298,-0.684440094601664,-0.185381870139924,-0.133979762074904,-0.0868830321979353,70
350,0.4,0.125,-0.384166143472022,0.229077231891191,-0.824003156137102,-0.0881119321239757,-0.00392829885011866,0.0620899572387369,70
450,0.4,0.125,-1.04052207447952,0.212103302290759,-1.45684384797125,-0.772875228395841,-0.698603029314311,-0.617711806742207,70
550,0.4,0.125,-0.403900741693526,0.18333518007174,-0.768006418481777,-0.171779142716833,-0.108280593856743,-0.0510038816420947,70
650,0.4,0.125,-0.461198106631002,0.166598831787048,-0.784664188168805,-0.253900458159755,-0.182557617578986,-0.121289214926466,70
750,0.4,0.125,-0.400044428452679,0.157491625035049,-0.710803835480823,-0.197419736116878,-0.139109188846018,-0.0969824061670094,70
350,0.4,0.15,-0.739401507042265,0.232213320248752,-1.20521166456357,-0.447334556008121,-0.357827725975442,-0.288705634819346,70
450,0.4,0.15,-0.897666944011998,0.203291517050842,-1.30374834127001,-0.640150096231528,-0.573721617704796,-0.509086873652045,70
550,0.4,0.15,-0.816512327893417,0.183729431441579,-1.18589762172327,-0.582174654169157,-0.512788395547478,-0.458556420128892,70
650,0.4,0.15,-0.660405307734078,0.171267578190826,-1.00478155653474,-0.437521241472281,-0.379624046736777,-0.327585233134747,70
750,0.4,0.15,-0.493014321114917,0.161025697773702,-0.809011998606423,-0.287695813086228,-0.232850109240467,-0.177891712787806,70
350,0.4,0.075,-0.295366513505246,0.221448261028161,-0.724174916944454,-0.0128361038982154,0.0665146413159916,0.126540832893694,71
450,0.4,0.075,-0.826026637854142,0.198283055720199,-1.21951897812241,-0.573591844437372,-0.498024351152366,-0.42684422209761,71
550,0.4,0.075,-0.512795567969854,0.182576163706191,-0.868267689638801,-0.279114715251692,-0.219029606444051,-0.161439674959903,71
650,0.4,0.075,-0.281917040638632,0.16922783417422,-0.625774095554916,-0.0694433837353929,-0.0112202867767277,0.0396546937232314,71
750,0.4,0.075,-0.239792895409018,0.14685764999501,-0.524885614943918,-0.0554919907541258,-0.000260435184362093,0.0421808393741778,71
350,0.4,0.1,-0.497165892517106,0.234958677691173,-0.955537433353433,-0.194273937125841,-0.104152053222285,-0.0379854728686753,71
450,0.4,0.1,-0.504982280744791,0.200877582074241,-0.903772413070794,-0.251214146936748,-0.180929731421842,-0.115341265060279,71
550,0.4,0.1,-0.579165516140516,0.180533688678209,-0.941603783070161,-0.348015975720603,-0.280850318494234,-0.224822742336497,71
650,0.4,0.1,-0.478269784011159,0.167334832969093,-0.810362978748628,-0.26314238046364,-0.205020190200214,-0.153700435642831,71
750,0.4,0.1,-0.680482830355371,0.155383618336724,-0.989520520028703,-0.486044332583951,-0.429481857490602,-0.380573046201641,71
350,0.4,0.125,-0.737445737139188,0.219791885336836,-1.17375944549622,-0.465670087957524,-0.370920398881187,-0.297749683238098,71
450,0.4,0.125,-0.52155181103016,0.207435775658033,-0.934439967010811,-0.253964621256855,-0.187043877920823,-0.115061968181207,71
550,0.4,0.125,-0.429029577595075,0.175432791410095,-0.774487528664986,-0.210060653454424,-0.146169134209683,-0.0803801569678401,71
650,0.4,0.125,-0.446020165513387,0.16971631326473,-0.780433574255981,-0.225386478231122,-0.167910695252095,-0.117010579914552,71
750,0.4,0.125,-0.234371520848418,0.152397525675635,-0.525113089679249,-0.0424430954062525,0.00929524630705701,0.0609334095576886,71
350,0.4,0.15,-0.864316455542231,0.233746130111478,-1.33842001848832,-0.564040671751874,-0.485223540874957,-0.41434602682244,71
450,0.4,0.15,-0.928040545477294,0.211001423426141,-1.35862555732496,-0.65965671946312,-0.574145392340215,-0.513610276630752,71
550,0.4,0.15,-0.749985293508001,0.188294701973796,-1.11934295398022,-0.509693020114982,-0.440183327755906,-0.377588794603537,71
650,0.4,0.15,-0.609972230656594,0.16933308463444,-0.944905110559075,-0.396248368524774,-0.335445086865151,-0.278771721029706,71
750,0.4,0.15,-0.7761344057326,0.160112766574993,-1.0907535603528,-0.570657877344356,-0.51983123391863,-0.47020637767771,71
350,0.4,0.075,-0.277855648742312,0.217203691153178,-0.707539400684538,0.000734846684862267,0.0763835793712112,0.145150040168327,72
450,0.4,0.075,-0.0983731427031129,0.195561158468055,-0.468252768053686,0.157121782455837,0.231253847264836,0.292811807375227,72
550,0.4,0.075,-0.456209404371723,0.177419216982465,-0.809177634506385,-0.228077862872311,-0.160924448216067,-0.113931374943835,72
650,0.4,0.075,-0.101211376851314,0.166390385356504,-0.438044061225397,0.113653044333963,0.170411825805732,0.214455868662297,72
750,0.4,0.075,-0.440603474921195,0.153040742818961,-0.747746515645768,-0.24818673392753,-0.191394773536023,-0.141074535803466,72
350,0.4,0.1,-0.70476341821305,0.229782417040522,-1.16022683327001,-0.410364086995859,-0.32976842440173,-0.255198746341666,72
450,0.4,0.1,-0.607424044107586,0.201373615552888,-0.996134239771201,-0.349705184920389,-0.266471837261641,-0.212175646940973,72
