"N","p1","delta","est","s.e.","QL","QU","index"
350,0.4,0.1,-0.70520011038996,0.225890784321237,-1.15267518863196,-0.26709283737457,45
450,0.4,0.1,-0.420179416961665,0.198897250802886,-0.812339925132407,-0.0328651032324534,45
550,0.4,0.1,-0.470889980475287,0.185723822450936,-0.840607225102883,-0.113871759164075,45
650,0.4,0.1,-0.332581022279337,0.164033399383819,-0.655101839245529,-0.0103724326769399,45
750,0.4,0.1,-0.209525175286445,0.149359688736103,-0.504416692443005,0.0797852589196749,45
350,0.5,0.1,-0.0396790607985425,0.220570938861598,-0.477010606887775,0.392821666480984,45
450,0.5,0.1,-0.322425161407891,0.190671786138178,-0.706457860560457,0.0465531412690048,45
550,0.5,0.1,-0.459884174792541,0.173379976506933,-0.804973038820816,-0.12321472658416,45
650,0.5,0.1,-0.365075389603018,0.160975845733315,-0.69220562252943,-0.0610686528925593,45
750,0.5,0.1,-0.539064254253592,0.150115637344483,-0.832314054978676,-0.243759428056982,45
350,0.1,0.125,-0.00520907980702116,9.92505975550192,-19.1288152137266,19.123676231445,45
450,0.1,0.125,0.012367747602387,10.0881626402146,-19.3998944972185,20.0566504267015,45
550,0.1,0.125,-0.0233220342210847,10.122431947723,-19.7680314250754,19.3664938971116,45
650,0.1,0.125,-0.335960705534025,9.94124585658211,-19.8880403746941,19.1117894949757,45
750,0.1,0.125,0.142547790978765,10.0905798363955,-19.5879052825123,19.8967246461347,45
350,0.2,0.125,-1.03575120066829,0.339071626476691,-1.73403738038497,-0.389653936841906,45
450,0.2,0.125,-0.999628284261975,0.299796954512825,-1.60372608946292,-0.439904451750488,45
550,0.2,0.125,-1.27217415742991,0.267003602114386,-1.80253590580784,-0.758215571269512,45
650,0.2,0.125,-0.990194557857024,0.236110775825808,-1.46116794034833,-0.536246765142333,45
750,0.2,0.125,-1.12474685387945,0.237114273378045,-1.59240581854957,-0.673803954100507,45
350,0.3,0.125,-0.718053539806051,0.268738158067902,-1.26170549228487,-0.193148667708036,45
450,0.3,0.125,-0.318577463162482,0.228305431983557,-0.767620911260152,0.113147829386005,45
550,0.3,0.125,-0.693834159446336,0.218989030144772,-1.12382538549143,-0.25973626140321,45
650,0.3,0.125,-0.64409628522375,0.193369829058951,-1.03578880332654,-0.265771657613403,45
750,0.3,0.125,-0.96617095788619,0.172259595439123,-1.30378628930392,-0.624480893431554,45
350,0.4,0.125,-0.810238279540877,0.232168008112995,-1.27572956022435,-0.367640734385167,45
450,0.4,0.125,-0.530240664144896,0.209110141870531,-0.938949318825067,-0.138393931558399,45
550,0.4,0.125,-0.494458242228785,0.180840823196767,-0.840524768304995,-0.132848657683668,45
650,0.4,0.125,-0.724513400904117,0.166215219247529,-1.04298187936817,-0.403870814245606,45
750,0.4,0.125,-0.363254118454452,0.15782648439941,-0.675238212925249,-0.0676873114930463,45
350,0.5,0.125,-0.608317945841314,0.221061351292933,-1.0345637356219,-0.16284920893347,45
450,0.5,0.125,-0.56419885045611,0.194285153300552,-0.947295659780492,-0.184081400480032,45
550,0.5,0.125,-0.535514182498754,0.171007081803237,-0.863838981177685,-0.20051814348516,45
650,0.5,0.125,-0.599513456371783,0.160081387730687,-0.907158490880369,-0.287851680099714,45
750,0.5,0.125,-0.274487583242421,0.148688956476148,-0.57040444032403,0.0224513018215238,45
350,0.1,0.15,-0.135151823112968,10.1752481100135,-20.4332498114623,18.7737289664813,45
450,0.1,0.15,-0.0264873900155482,10.4076550963903,-20.5385171468236,20.4445639032918,45
550,0.1,0.15,0.262886997259096,9.86029574301043,-19.1633021993816,19.5202774291539,45
650,0.1,0.15,-0.0367702785142996,9.99361184913501,-20.0378433128544,19.6184686817503,45
750,0.1,0.15,-0.0615707521996923,9.95495503777396,-19.6792162476264,19.1464155355361,45
350,0.2,0.15,-2.07323607333752,0.434686664979983,-2.98747915028605,-1.2603118055495,45
450,0.2,0.15,-1.19048544479575,0.328328092825833,-1.83854144044983,-0.552025553631076,45
550,0.2,0.15,-1.76372167101203,0.30530020258507,-2.37022981238758,-1.17129635958159,45
650,0.2,0.15,-1.55542592232829,0.280387237569204,-2.1285721392129,-1.01725832728302,45
750,0.2,0.15,-1.28754974736782,0.244301108548203,-1.78034322970008,-0.825778414073688,45
350,0.3,0.15,-0.902668297947515,0.29046117474326,-1.49047323611194,-0.348721221841494,45
450,0.3,0.15,-0.766576245861091,0.248713493703117,-1.28043779024464,-0.292771607801389,45
550,0.3,0.15,-0.728640507228498,0.205275506147102,-1.14366737423337,-0.324755355566381,45
650,0.3,0.15,-1.00062248800482,0.191394028731256,-1.38728284648942,-0.634160463297639,45
750,0.3,0.15,-1.01903648555069,0.189457069845903,-1.38917368128257,-0.650136459812762,45
350,0.4,0.15,-1.00529886585994,0.238726762196614,-1.47824863566131,-0.529704767222979,45
450,0.4,0.15,-0.398684092094368,0.196955658518065,-0.796463331661069,-0.0294360213568831,45
550,0.4,0.15,-0.550076140627345,0.179428019789166,-0.906525321983557,-0.190549595389164,45
650,0.4,0.15,-0.670435204532267,0.164528730286986,-0.999078055757432,-0.342372260174528,45
750,0.4,0.15,-0.897286486857626,0.165885206149087,-1.21916067446069,-0.573071158082296,45
350,0.5,0.15,-0.998352328512799,0.227900044238571,-1.43740629123497,-0.554461815020063,45
450,0.5,0.15,-0.67098091220929,0.19334037731368,-1.04985860173502,-0.297368862109012,45
550,0.5,0.15,-0.685551507343152,0.174662916878518,-1.03674927398788,-0.345164785155208,45
650,0.5,0.15,-0.697079874125188,0.158786192252003,-1.01193670305156,-0.39233142058737,45
750,0.5,0.15,-0.505023522640484,0.150886627557374,-0.791538400739864,-0.215571945540849,45
350,0.1,0.05,-0.725171038363087,0.361024877332909,-1.43892807953407,-0.0230734322274299,46
450,0.1,0.05,-0.998973490598652,0.500167885190773,-2.0365492603379,-0.0846902891397435,46
550,0.1,0.05,-0.819371908189834,0.344073454502149,-1.52988143910196,-0.17492497348685,46
650,0.1,0.05,-1.12100546606563,0.328440479974167,-1.77679843925568,-0.506178530601727,46
750,0.1,0.05,-1.10862689077971,0.306685575723679,-1.70893906836685,-0.530381373951296,46
350,0.2,0.05,-0.75420664102488,0.325271420307163,-1.39759815880592,-0.123188025550022,46
450,0.2,0.05,-0.194133386852957,0.24640943970825,-0.690465224492492,0.301013513805693,46
550,0.2,0.05,-0.133147491577933,0.226692328779024,-0.578721381492907,0.302109146605855,46
650,0.2,0.05,-0.378544084510774,0.208873411525339,-0.786692499289162,0.021081291548847,46
750,0.2,0.05,-0.546897192285037,0.201622293287396,-0.944765923257699,-0.156053925341358,46
350,0.3,0.05,-0.0275618897720721,0.231582199752437,-0.489032382557956,0.423614760573598,46
450,0.3,0.05,-0.418960378850981,0.218725278418552,-0.857511937354484,-0.00894468128564764,46
550,0.3,0.05,-0.00606942079629959,0.192926092982378,-0.379737515451432,0.383539480022178,46
650,0.3,0.05,-0.453295256692441,0.177171530768067,-0.791883155422546,-0.106554137977291,46
750,0.3,0.05,-0.307424458223689,0.154391605760625,-0.616173633425569,-0.00908788872599435,46
350,0.4,0.05,-0.610428113283135,0.224985468189479,-1.05816423433906,-0.171894932739919,46
450,0.4,0.05,-0.306473533962903,0.201855050792955,-0.703901508870523,0.0804539681962742,46
550,0.4,0.05,-0.203734687787803,0.175109633981151,-0.546847702966684,0.146588262800144,46
650,0.4,0.05,0.108765283900765,0.158216888912415,-0.194015592627906,0.424572695289353,46
750,0.4,0.05,-0.49153663571792,0.152410982654871,-0.792797210753471,-0.192613691359169,46
350,0.5,0.05,-0.135353653248668,0.215690891004938,-0.55352415019739,0.288200556185857,46
450,0.5,0.05,-0.0178864448661123,0.191520921881484,-0.392524182659834,0.348833001125598,46
550,0.5,0.05,-0.0917684103397204,0.170083582663374,-0.420261106216006,0.236182520838421,46
650,0.5,0.05,-0.447052376507915,0.157278407598574,-0.755093996506787,-0.133138926477788,46
750,0.5,0.05,-0.175182186276655,0.145392045982679,-0.455566949889535,0.1076481527164,46
350,0.1,0.075,-1.09285677153124,0.562533437641823,-2.2665390219806,-0.0380606801531293,46
450,0.1,0.075,-1.22936098976033,0.457418092226327,-2.19551167921888,-0.355657487677613,46
550,0.1,0.075,-1.8367818478954,0.467292846254714,-2.79907609784457,-0.969231465178638,46
650,0.1,0.075,-1.73370239660606,0.420404818967058,-2.62460362883301,-0.959113611765065,46
750,0.1,0.075,-1.01532644855507,0.467188445515759,-1.97555527447454,-0.140898857392248,46
350,0.2,0.075,-0.46687869551879,0.307753168778344,-1.09026594835949,0.115901611194739,46
450,0.2,0.075,-0.314383013722351,0.268442401998641,-0.861092442606847,0.225893155987655,46
550,0.2,0.075,-0.0199587496959125,0.227702144707812,-0.463146026297739,0.414713854066954,46
650,0.2,0.075,-0.49973511259864,0.207348056248363,-0.906292979654148,-0.0945244069133819,46
750,0.2,0.075,-0.805632764659346,0.205992991684341,-1.21472740059449,-0.419662363690752,46
350,0.3,0.075,-0.275965320709096,0.251066101067132,-0.762813605857467,0.226950601538982,46
450,0.3,0.075,-0.680838818572148,0.220505176281159,-1.10430683837707,-0.246190142724354,46
550,0.3,0.075,-0.764779826187935,0.197281578211955,-1.15662030783982,-0.377815662121949,46
650,0.3,0.075,-0.458100318704283,0.183505348455434,-0.802332777253398,-0.0899259952685255,46
750,0.3,0.075,-0.369756395419786,0.163655575845916,-0.68858088381049,-0.053356723622579,46
350,0.4,0.075,-0.681933698780374,0.223645908709615,-1.13681184771714,-0.25431173505578,46
450,0.4,0.075,0.0564462121362694,0.200309517534875,-0.336661034672014,0.452967518908822,46
550,0.4,0.075,-0.465521016990278,0.182120538652268,-0.817400523986473,-0.107427225723478,46
650,0.4,0.075,-0.323458319960542,0.164447602937838,-0.651417663868643,-0.000273787674370379,46
750,0.4,0.075,-0.373029469727414,0.153530594266895,-0.677489095715569,-0.0696946587704139,46
350,0.5,0.075,-0.117224163091033,0.216026149526782,-0.555123379001863,0.29813118820915,46
450,0.5,0.075,-0.123137173545379,0.188321691032956,-0.503837810106728,0.249744834261389,46
550,0.5,0.075,-0.337821678937301,0.166318408985102,-0.663963741419478,-0.00935892493835348,46
650,0.5,0.075,-0.398864826946888,0.15991802186288,-0.716112431947074,-0.0891896704152868,46
750,0.5,0.075,-0.213649426864758,0.142986536728093,-0.486777308207776,0.0694467373438234,46
350,0.1,0.1,-5.83669445375644,3.08951906038368,-14.2848584686018,-1.86518123753244,46
450,0.1,0.1,-6.57943202863701,2.86201005269044,-13.7311275515916,-2.84658667510205,46
550,0.1,0.1,-7.11254469207745,3.28914245622389,-15.2878057361978,-2.96893297654359,46
650,0.1,0.1,-7.01358882845406,3.23885068985786,-15.3295225861759,-2.86673175852253,46
750,0.1,0.1,-7.06436029069762,3.23536116333419,-15.2010466459904,-2.93155708422594,46
350,0.2,0.1,-0.603024417611958,0.318455280720804,-1.22825040970906,0.00269392994772537,46
450,0.2,0.1,-0.85971626897685,0.27943176816134,-1.43011567834657,-0.325064253677341,46
550,0.2,0.1,-0.997063947112322,0.257364533345504,-1.51574457581141,-0.519033938555816,46
650,0.2,0.1,-0.864198070017298,0.22445530960763,-1.31281495334619,-0.417646368501733,46
750,0.2,0.1,-0.841971810327308,0.215872986333719,-1.27040658492909,-0.426417259976972,46
350,0.3,0.1,-0.0886819298884345,0.245810310055651,-0.574195236288116,0.396418849055482,46
450,0.3,0.1,-0.870401425285348,0.2326162341694,-1.32385027593976,-0.426362083059318,46
550,0.3,0.1,-0.494573035346543,0.206912855861749,-0.911734023087306,-0.0923729349647497,46
650,0.3,0.1,-0.526957944559725,0.181233195842881,-0.881848100397995,-0.169572912240646,46
750,0.3,0.1,-0.360102283268497,0.176405867928118,-0.707907752431127,-0.0118674482196512,46
350,0.4,0.1,-0.66600266214284,0.21561220728653,-1.08501660408341,-0.24099117787005,46
450,0.4,0.1,-0.181699074017412,0.201065707700936,-0.575689058711425,0.206354823670093,46
550,0.4,0.1,-0.595428245031381,0.178131627490897,-0.949639675317816,-0.249507888085901,46
650,0.4,0.1,-0.487079624955571,0.166331054632378,-0.809941522715474,-0.158859985140048,46
750,0.4,0.1,-0.343421066004376,0.150288683383388,-0.637040131894453,-0.0487644308966607,46
350,0.5,0.1,0.0688839530982961,0.214223890291956,-0.35326566305594,0.497197386708255,46
450,0.5,0.1,-0.481907698454415,0.18959520392032,-0.852731597402476,-0.115959082128319,46
550,0.5,0.1,-0.400803927312002,0.172310469692726,-0.736857664708224,-0.0652210580658243,46
650,0.5,0.1,-0.754255371709858,0.162414640410034,-1.08256893512819,-0.442087335677705,46
750,0.5,0.1,-0.343097331771716,0.144752479099898,-0.627080948925399,-0.067010650691793,46
350,0.1,0.125,-0.0538611569156343,9.81929911205993,-19.6962833773541,18.5854771620365,46
450,0.1,0.125,-0.0610528749339917,10.2292156071125,-20.249113579497,19.9815235577972,46
550,0.1,0.125,0.204009935361224,9.97621570663244,-18.8948796200327,19.1742546184156,46
650,0.1,0.125,-0.119886596073303,10.061951903885,-20.6628002966477,19.2225456649307,46
750,0.1,0.125,-0.208334405963842,9.99194608376269,-19.8936613514203,19.1963510347984,46
350,0.2,0.125,-0.899199698370022,0.345054660500345,-1.59149883796091,-0.255125309355529,46
450,0.2,0.125,-0.906143391869206,0.287903179130308,-1.48955223417369,-0.356873718331815,46
550,0.2,0.125,-0.71334707716414,0.247991156038928,-1.2005332920372,-0.218257968487145,46
650,0.2,0.125,-1.22402170978111,0.271818708013204,-1.76799274727646,-0.713451149041446,46
750,0.2,0.125,-0.94336559650147,0.237879172973933,-1.40890989023732,-0.48362295747104,46
350,0.3,0.125,-0.628236559274966,0.267832333067192,-1.17824701584353,-0.113951887328881,46
450,0.3,0.125,-0.601410104823948,0.231912506492064,-1.0538675096792,-0.124663817041417,46
550,0.3,0.125,-0.808047767816635,0.221636519554897,-1.24167146537706,-0.374129333588921,46
650,0.3,0.125,-0.561907756363841,0.183150499158559,-0.928711268072211,-0.208949753580706,46
750,0.3,0.125,-0.435273936025999,0.180828640721413,-0.79871881342369,-0.0776990011206994,46
350,0.4,0.125,-0.021775850025396,0.228301967819088,-0.474875691642359,0.430722225025399,46
450,0.4,0.125,-0.603232625158289,0.200942789766437,-0.996610560731701,-0.216462174320293,46
550,0.4,0.125,-0.570734327144012,0.184766577308984,-0.938421564603635,-0.208653071717047,46
650,0.4,0.125,-0.293309167476024,0.168543418078454,-0.619292972396883,0.0335726300713836,46
750,0.4,0.125,-0.621659631559337,0.163048438555795,-0.943198277200769,-0.304034619288076,46
350,0.5,0.125,-0.62792655009944,0.21954028074739,-1.06070956176404,-0.194410746563203,46
450,0.5,0.125,-0.060638826791816,0.198824629133938,-0.447581257421958,0.335301991592928,46
550,0.5,0.125,-0.636778639693978,0.181496526216559,-0.987858060989647,-0.283893782396896,46
650,0.5,0.125,-0.599051315244975,0.15832744762801,-0.900865896272866,-0.288202687600837,46
750,0.5,0.125,-0.776647755474389,0.153591244355985,-1.0893502617438,-0.486851037682591,46
350,0.1,0.15,-0.0978386021884499,9.90351086773298,-20.0696242397827,18.9084026787358,46
450,0.1,0.15,0.151614063247567,9.88001520252923,-18.6246355249425,19.8814705027385,46
550,0.1,0.15,-0.12814449181674,10.1338345389915,-20.0811346597266,19.2740366217581,46
650,0.1,0.15,-0.0519951081168194,9.71503411215026,-18.8499975691592,19.4683378552388,46
750,0.1,0.15,-0.27752159757269,9.70327161229126,-19.0592199221984,19.0201165994044,46
350,0.2,0.15,-1.72501463097152,0.399210969172136,-2.54148343047159,-0.974165273072203,46
450,0.2,0.15,-1.73348186760132,0.343898384754199,-2.4484757867383,-1.09411201797017,46
550,0.2,0.15,-1.47178104161715,0.302859744201851,-2.0909264365224,-0.894307131791841,46
650,0.2,0.15,-1.18890290228492,0.239517513044261,-1.67146638499852,-0.735424770564488,46
750,0.2,0.15,-1.24739440086831,0.277123765422812,-1.79489230191822,-0.738650485212263,46
350,0.3,0.15,-0.814218143581331,0.269503675047731,-1.35480571951147,-0.311777166876519,46
450,0.3,0.15,-0.609643030020009,0.22076774637654,-1.04072837741282,-0.177772889297949,46
550,0.3,0.15,-0.833559109863578,0.22114642334997,-1.27869800057249,-0.406263477406322,46
650,0.3,0.15,-0.624898656538366,0.192654235886941,-1.00038949844442,-0.244818612081624,46
750,0.3,0.15,-0.98027431403574,0.189545297103567,-1.35280801816861,-0.613944865207935,46
350,0.4,0.15,-1.17112756087238,0.242954837104835,-1.64599772392805,-0.694264829717843,46
450,0.4,0.15,-0.8173779896327,0.201565041369883,-1.20637225650705,-0.41855247143546,46
550,0.4,0.15,-0.806759802410526,0.197747597725415,-1.19945842881901,-0.411401216390984,46
650,0.4,0.15,-0.833574797678554,0.163897219672318,-1.16656104899766,-0.514559706452156,46
750,0.4,0.15,-1.06790994519917,0.165945602542653,-1.39370256176305,-0.742330756657479,46
350,0.5,0.15,-0.335868063030533,0.21706969962079,-0.764306435852367,0.0933804355963498,46
450,0.5,0.15,-0.404604707424585,0.19373025051093,-0.78634671748889,-0.0207351551092782,46
550,0.5,0.15,-0.6045841717144,0.177244418454318,-0.954402830012706,-0.264185206091438,46
650,0.5,0.15,-0.637657176718989,0.164628830377165,-0.962963229376414,-0.313074763817022,46
750,0.5,0.15,-0.654739188228902,0.148819157622998,-0.953286782819261,-0.36711772177465,46
350,0.1,0.05,-1.01388900580034,0.505636141313278,-2.01979197837543,-0.0669395598000006,47
450,0.1,0.05,-0.333394791140002,0.36050592808709,-1.07041777559038,0.346422209273931,47
550,0.1,0.05,-0.953051822551854,0.399075213160168,-1.73849760389311,-0.200188410003075,47
650,0.1,0.05,-1.00880614811434,0.357196100228157,-1.72379908142234,-0.331243508429589,47
750,0.1,0.05,-0.792447512251496,0.286399719497439,-1.37692266729304,-0.237924896304385,47
350,0.2,0.05,-0.569857690704215,0.287598730150574,-1.13856966241999,-0.0222155510523678,47
450,0.2,0.05,-0.135060651538356,0.251335727801069,-0.616241773884836,0.375294949901024,47
550,0.2,0.05,-0.427975195505654,0.218587324351241,-0.850677532112816,-0.00985709391874805,47
650,0.2,0.05,-0.835667371835424,0.216228597394358,-1.2788312551134,-0.420158929565,47
750,0.2,0.05,-0.169347114560979,0.199786637099242,-0.554186816038368,0.221420083744445,47
350,0.3,0.05,-0.298481176959806,0.248509024788983,-0.793294299975954,0.184981247496415,47
450,0.3,0.05,-0.100300618476721,0.222698618759716,-0.537568404115033,0.336009626884252,47
550,0.3,0.05,-0.422322875805677,0.194141649705014,-0.820555249419824,-0.0579678047477556,47
650,0.3,0.05,-0.319062709524792,0.167123157956063,-0.636374239555334,0.0112198254541944,47
750,0.3,0.05,-0.229794291655915,0.16138788765271,-0.551386927640798,0.0869793213340649,47
350,0.4,0.05,-0.298165913916759,0.220890883910944,-0.740638206278538,0.139650793255387,47
450,0.4,0.05,-0.481252151741652,0.197055591752867,-0.869867349828485,-0.0966552041030469,47
550,0.4,0.05,-0.0937139091978591,0.170976597392921,-0.4226310353314,0.244161462005949,47
650,0.4,0.05,-0.204893924039739,0.158946378153332,-0.519329176052658,0.108345143850083,47
750,0.4,0.05,-0.42236645092408,0.152551800635273,-0.726683537340032,-0.119138428002236,47
350,0.5,0.05,-0.0247766916043629,0.21424233665609,-0.429450296105702,0.394711677338168,47
450,0.5,0.05,0.103714040209736,0.189913918439806,-0.263352387986168,0.477873457672824,47
550,0.5,0.05,-0.442279521467916,0.169450678474255,-0.766345851270718,-0.116092675251015,47
650,0.5,0.05,-0.0636779464298931,0.155010631227576,-0.370130953769105,0.235095948419291,47
750,0.5,0.05,-0.285490320061453,0.143663728217067,-0.564974410102846,-0.0069977207852117,47
350,0.1,0.075,-1.40353167545389,0.599385449180214,-2.67213205267342,-0.378833273121795,47
450,0.1,0.075,-2.682621249614,0.781299006032986,-4.44741668318066,-1.41027485000352,47
550,0.1,0.075,-1.90231895961671,0.52701937694328,-3.05382312759849,-0.988611028257729,47
650,0.1,0.075,-1.21514505433093,0.353571970526697,-1.95015065344366,-0.542194568006494,47
750,0.1,0.075,-1.55298515607002,0.473204709801836,-2.54936220250917,-0.674085470887074,47
350,0.2,0.075,-0.34120500491198,0.297443353465148,-0.937446482781627,0.224886815598948,47
450,0.2,0.075,-0.444498584345141,0.257629162619438,-0.943063970735914,0.062907788682962,47
550,0.2,0.075,-0.451670210528748,0.233379981003889,-0.906204843523104,-0.00846738021545957,47
650,0.2,0.075,-0.549688147871639,0.20596212536162,-0.956252903029726,-0.146403424108662,47
750,0.2,0.075,-0.121689309802107,0.186597378414145,-0.49170625603924,0.250430559631276,47
350,0.3,0.075,-0.277397619025178,0.246305011338815,-0.755375632977784,0.210818391441927,47
450,0.3,0.075,-0.514694509923911,0.214369747203675,-0.933830992367191,-0.0973365944277153,47
550,0.3,0.075,-0.59939435756666,0.199134788685141,-0.988777077775998,-0.217027378636067,47
650,0.3,0.075,-0.349050264881244,0.190991529580804,-0.736200127271392,0.00878726298374669,47
750,0.3,0.075,-0.41828293035044,0.169853201744942,-0.768426149059544,-0.0931806521501363,47
350,0.4,0.075,-0.17850610803592,0.225909194955476,-0.622765975186497,0.255558355232865,47
450,0.4,0.075,-0.399391171322326,0.193673724198916,-0.77899794259509,-0.0165888713060311,47
550,0.4,0.075,-0.417627100011798,0.179946429492528,-0.770368946816413,-0.0648249318211437,47
650,0.4,0.075,-0.314300084069513,0.163391051336167,-0.634761474608177,-0.000662726881086867,47
750,0.4,0.075,-0.542169454790424,0.15480803297387,-0.853475536452953,-0.241630080444124,47
350,0.5,0.075,-0.118869724375068,0.214900509319319,-0.54893910082298,0.311326889503104,47
450,0.5,0.075,-0.40236352329497,0.194663855618221,-0.777048306217127,-0.0303590647227397,47
550,0.5,0.075,-0.410856178379372,0.169438567185342,-0.746573902438648,-0.0752444878288155,47
650,0.5,0.075,-0.370884606049359,0.158637267120616,-0.679557978436759,-0.0624915013101156,47
750,0.5,0.075,-0.196153544518158,0.142939048776274,-0.480860080247074,0.0806572302660109,47
350,0.1,0.1,-6.62487919281178,3.49041276068874,-15.6738396487981,-2.40704898203574,47
450,0.1,0.1,-7.10412559827655,3.46267761759786,-15.9600759303417,-2.61539043011584,47
550,0.1,0.1,-6.6019109844933,3.16981638492382,-14.6882633059011,-2.60439130773593,47
650,0.1,0.1,-6.91571147152459,3.14764832830059,-15.3284258114657,-3.09429000157468,47
750,0.1,0.1,-6.87205126953233,2.91235496235749,-14.3132867818615,-3.0176424248749,47
350,0.2,0.1,-0.966763124088011,0.34551484508922,-1.6265272054503,-0.305603216642902,47
450,0.2,0.1,-1.04292932304474,0.318857102446568,-1.66070634069852,-0.437015617668729,47
550,0.2,0.1,-0.634139736548675,0.249189915323718,-1.12768667730412,-0.16212356086314,47
650,0.2,0.1,-0.862921255285271,0.225013163347716,-1.31050054400526,-0.428837901999792,47
750,0.2,0.1,-0.776435251798525,0.211542608938627,-1.2064094522974,-0.371621959088317,47
350,0.3,0.1,-0.554752344591749,0.251489323894046,-1.05892085381706,-0.0586199649102303,47
450,0.3,0.1,-0.435339152360642,0.219596148348957,-0.87465218413206,-0.006718709987307,47
550,0.3,0.1,-0.373818835729522,0.196684064962495,-0.760774376672769,0.00509877492785109,47
650,0.3,0.1,-0.260163380452874,0.175071511667856,-0.606708529369346,0.0854216775511449,47
750,0.3,0.1,-0.562314733283788,0.170767511340287,-0.893325367503252,-0.223048012275915,47
350,0.4,0.1,-0.463701060620575,0.225028871568038,-0.910226861473916,-0.0245103475106018,47
450,0.4,0.1,-0.734586942927448,0.206489400810764,-1.14461813001744,-0.32816926183178,47
550,0.4,0.1,-0.5205453368411,0.180638710683962,-0.879330472997911,-0.16111500649598,47
650,0.4,0.1,-0.449805063369576,0.162929298607109,-0.766911599148005,-0.127891671457877,47
750,0.4,0.1,-0.518195991075299,0.153843546489745,-0.812686202402056,-0.222686848809659,47
350,0.5,0.1,-0.806311921265495,0.229455145881181,-1.26135809352664,-0.353587573493129,47
450,0.5,0.1,-0.597001045166065,0.189914166076256,-0.962266479693306,-0.220342981056112,47
550,0.5,0.1,-0.363276603555429,0.17171277068606,-0.704913160557407,-0.0241736374224374,47
650,0.5,0.1,-0.30131022906967,0.156716456481156,-0.599845862987981,0.00717933623137022,47
750,0.5,0.1,-0.234956445557133,0.149974032545495,-0.525234585293732,0.0588273308878184,47
350,0.1,0.125,-0.0861947181561436,9.83504319329971,-19.2258858315402,19.0264051352549,47
450,0.1,0.125,0.127631529930647,9.88976076208486,-19.048746111492,19.8077118483704,47
550,0.1,0.125,0.18085573940841,9.80043622208917,-19.2509116629473,19.5308345893223,47
650,0.1,0.125,-0.0327270209593836,10.1680385242307,-20.216008128512,19.7602387925065,47
750,0.1,0.125,0.199426311745086,9.88142718531736,-19.8021538750717,19.1072705484547,47
350,0.2,0.125,-1.88008757025357,0.43027874720134,-2.80550689703244,-1.0904466906624,47
450,0.2,0.125,-1.31260782338305,0.325095306893874,-1.98736886319984,-0.719387803091155,47
550,0.2,0.125,-1.18492249401961,0.269472829055744,-1.73696874279723,-0.681469902054295,47
650,0.2,0.125,-0.970152964782236,0.245388184294981,-1.45078362929307,-0.493064324234292,47
750,0.2,0.125,-1.15234170318314,0.224170896608056,-1.59478048521789,-0.72769820768182,47
350,0.3,0.125,-0.75917251453498,0.264669056592338,-1.28752586419814,-0.255426913550055,47
450,0.3,0.125,-0.652222257969542,0.233594143258181,-1.11909719024928,-0.193194722537978,47
550,0.3,0.125,-0.553066396695063,0.199821585888461,-0.952042186858928,-0.172425956935548,47
650,0.3,0.125,-0.612464562018116,0.203394699672104,-1.01015696290679,-0.225990174840238,47
750,0.3,0.125,-0.84861623828838,0.171207634116181,-1.18104312579622,-0.50227727520134,47
350,0.4,0.125,-0.725209161736427,0.222777196539594,-1.16756673149182,-0.30297005793649,47
450,0.4,0.125,-0.458812989177565,0.201388753542281,-0.854509812449059,-0.0645666859089751,47
550,0.4,0.125,-0.350059851333926,0.181707176765021,-0.704602613744285,0.00478623024348267,47
650,0.4,0.125,-0.659648417027047,0.169817652764047,-0.990879661433177,-0.334439877740766,47
750,0.4,0.125,-0.689292782539479,0.155406412684537,-0.987825638312563,-0.384020543306699,47
350,0.5,0.125,-0.847027177025667,0.219748137725066,-1.28161814830969,-0.406113634995689,47
450,0.5,0.125,-0.267365337067589,0.185136702691781,-0.619505298092152,0.0933957004907282,47
550,0.5,0.125,-0.28505002048405,0.171146002462321,-0.62877134969469,0.0487927755553924,47
650,0.5,0.125,-0.463407162779934,0.159749804675889,-0.776472281572279,-0.152832344910213,47
750,0.5,0.125,-0.618168187797661,0.152448517922512,-0.924076132858131,-0.332790003952811,47
350,0.1,0.15,0.188959365230798,9.7814798262409,-18.879321757076,19.3948734113933,47
450,0.1,0.15,0.0691877508301913,9.87831051659164,-19.7808855135296,19.4375192024855,47
550,0.1,0.15,0.0379479849525418,10.0366207895851,-19.399501105512,19.8907065751246,47
650,0.1,0.15,0.0263135629287137,9.91979587431346,-19.6722522990753,19.2940611147946,47
750,0.1,0.15,0.0179154080812186,9.83879106136623,-18.6438527180492,19.2877340641364,47
350,0.2,0.15,-1.10336196024251,0.372209551141827,-1.87524481331663,-0.412923966279808,47
450,0.2,0.15,-1.34982220416457,0.354701943636028,-2.06323644831856,-0.66520074537877,47
550,0.2,0.15,-1.21529268778907,0.302904103567269,-1.81616359126423,-0.628093444942177,47
650,0.2,0.15,-2.16064630109722,0.367068364831802,-2.91801654623953,-1.48454413828879,47
750,0.2,0.15,-1.17776036777539,0.240701718748901,-1.67580132853861,-0.726800548126929,47
350,0.3,0.15,-1.00580238090054,0.283886310984039,-1.56077313955204,-0.458268631374192,47
450,0.3,0.15,-0.94918268384439,0.253955477293956,-1.4359177686343,-0.44583353187253,47
550,0.3,0.15,-0.584117260235805,0.207616097842647,-0.9993960283676,-0.181043177190495,47
